cli_document,churn,prob_churn,dias_desde_ultima,n_pedidos,ticket_total,tipo_cliente,canal,uf
CLI_D0106022,1,0.9999987536031755,251,1,99.59,NOVO,Marketplace,SP
CLI_D014B1FE,1,0.9999987536031755,398,1,151.38,NOVO,Marketplace,PA
CLI_D01A3FF5,1,0.9999987536031755,265,6,1323.1000000000001,ANTIGO,Marketplace,PA
CLI_D021463E,1,0.9999987536031755,534,1,481.87,ANTIGO,Marketplace,SP
CLI_D0216743,0,4.568323345512033e-06,203,2,305.58,ANTIGO,Marketplace,SP
CLI_D0226697,1,0.9999987536031755,390,2,306.36,ANTIGO,Marketplace,SP
CLI_D022A61F,1,0.9999987536031755,392,1,810.59,NOVO,Marketplace,GO
CLI_D023936B,1,0.9999987536031755,498,1,139.86,NOVO,Marketplace,ES
CLI_D0245C54,1,0.9999987536031755,498,1,139.86,ANTIGO,Marketplace,SP
CLI_D0293A20,1,0.9999987536031755,259,1,157.21,NOVO,Marketplace,PE
CLI_D02A4245,1,0.9999987536031755,401,1,186.66,NOVO,Marketplace,BA
CLI_D02B659A,1,0.9999987536031755,400,1,193.86,NOVO,Marketplace,MG
CLI_D02D5639,1,0.9999987536031755,500,1,554.62,ANTIGO,Marketplace,RJ
CLI_D02DC387,1,0.9999987536031755,440,1,105.39,NOVO,Marketplace,SC
CLI_D02E0116,1,0.9999987536031755,377,1,144.07,ANTIGO,Marketplace,RJ
CLI_D02E852E,1,0.9999987536031755,415,1,135.15,NOVO,Marketplace,RJ
CLI_D02FE08A,0,4.568323345512033e-06,130,3,893.9499999999999,ANTIGO,Marketplace,PE
CLI_D031E4C6,1,0.9999987536031755,230,1,212.66,NOVO,Marketplace,GO
CLI_D032A9A7,0,4.568323345512033e-06,210,2,252.55,ANTIGO,Marketplace,PR
CLI_D0337339,0,4.568323345512033e-06,42,5,1565.47,ANTIGO,Marketplace,DF
CLI_D033F22E,1,0.9999987536031755,480,1,149.8,ANTIGO,Marketplace,SP
CLI_D034BF85,0,4.568323345512033e-06,111,3,714.53,ANTIGO,Marketplace,SC
CLI_D03729FA,0,4.568323345512033e-06,129,2,563.99,ANTIGO,Marketplace,SC
CLI_D037FF6C,1,0.9999987536031755,291,1,215.79,NOVO,Marketplace,PA
CLI_D0399A7B,1,0.9999987536031755,356,1,100.92,NOVO,Marketplace,MS
CLI_D03A543A,1,0.9999987536031755,544,1,134.99,NOVO,Marketplace,RS
CLI_D03A69F3,1,0.9999987536031755,223,1,121.66,ANTIGO,Marketplace,SP
CLI_D03A759B,0,4.568323345512033e-06,37,4,1745.9299999999998,ANTIGO,Marketplace,RJ
CLI_D03B3CFA,1,0.9999987536031755,258,1,78.94,NOVO,Marketplace,SP
CLI_D03B61DD,1,0.9999987536031755,401,1,108.78,ANTIGO,Marketplace,RJ
CLI_D03CADAC,1,0.9999987536031755,321,1,139.17,NOVO,Marketplace,SE
CLI_D03E4BF5,1,0.9999987536031755,534,1,195.54,NOVO,Marketplace,MG
CLI_D03EC9ED,1,0.9999987536031755,368,1,480.5,NOVO,Marketplace,GO
CLI_D040AA35,1,0.9999987536031755,417,1,225.79,ANTIGO,Marketplace,SP
CLI_D041677E,1,0.9999987536031755,544,1,397.0,ANTIGO,Marketplace,SP
CLI_D041AF3D,1,0.9999987536031755,309,1,146.1,NOVO,Marketplace,PR
CLI_D0428965,1,0.9999987536031755,382,2,271.6,ANTIGO,Marketplace,SP
CLI_D04733EA,1,0.9999987536031755,286,1,167.91,NOVO,Marketplace,RJ
CLI_D04757C6,1,0.9999987536031755,312,2,183.59,NOVO,Fulfillment,SP
CLI_D04A56B5,1,0.9999987536031755,392,1,159.0,NOVO,Marketplace,RJ
CLI_D04B3C6A,0,4.568323345512033e-06,135,3,424.63,ANTIGO,Marketplace,SP
CLI_D04C2084,1,0.9999987536031755,472,1,611.04,ANTIGO,Marketplace,BA
CLI_D04CBB9C,1,0.9999987536031755,314,3,374.48,ANTIGO,Marketplace,PR
CLI_D052E9D2,1,0.9999987536031755,415,1,109.27,NOVO,Fulfillment,SP
CLI_D05336D1,0,4.568323345512033e-06,71,6,1448.45,ANTIGO,Marketplace,PR
CLI_D0568D0B,1,0.9999987536031755,402,1,108.81,ANTIGO,Marketplace,SP
CLI_D0571587,1,0.9999987536031755,320,1,128.25,NOVO,Marketplace,ES
CLI_D0582BA4,1,0.9999987536031755,420,1,216.79,NOVO,Marketplace,SP
CLI_D059D47B,1,0.9999987536031755,549,1,185.75,NOVO,Fulfillment,AP
CLI_D05CEA6D,1,0.9999987536031755,472,1,143.76,NOVO,Marketplace,RJ
CLI_D05F95B6,1,0.9999987536031755,421,1,219.72,NOVO,Marketplace,SC
CLI_D060E5B4,1,0.9999987536031755,391,1,148.37,NOVO,Marketplace,SP
CLI_D06345CA,0,4.568323345512033e-06,181,3,430.47,ANTIGO,Marketplace,SP
CLI_D0636E4D,1,0.9999987536031755,312,1,489.8,ANTIGO,Marketplace,RS
CLI_D0641690,0,4.568323345512033e-06,68,3,320.73,ANTIGO,Marketplace,SP
CLI_D0658575,1,0.9999987536031755,357,1,127.7,NOVO,Marketplace,RJ
CLI_D0662A5A,1,0.9999987536031755,519,1,78.94,NOVO,Marketplace,RJ
CLI_D066C516,1,0.9999987536031755,293,1,127.89,NOVO,Marketplace,SP
CLI_D06EEC47,1,0.9999987536031755,364,1,81.45,NOVO,Marketplace,MG
CLI_D0732683,1,0.9999987536031755,338,1,126.51,NOVO,Marketplace,RJ
CLI_D0749064,0,4.568323345512033e-06,39,5,975.77,ANTIGO,Marketplace,RJ
CLI_D07C4FCC,1,0.9999987536031755,461,1,213.86,ANTIGO,Marketplace,MG
CLI_D07E9BC9,0,4.568323345512033e-06,108,2,545.92,ANTIGO,Marketplace,GO
CLI_D0805AEA,1,0.9999987536031755,314,1,90.57,NOVO,Marketplace,SP
CLI_D0832B32,1,0.9999987536031755,309,2,571.22,ANTIGO,Marketplace,PR
CLI_D087083C,1,0.9999987536031755,328,1,164.81,NOVO,Marketplace,GO
CLI_D08B862D,1,0.9999987536031755,249,1,131.24,NOVO,Marketplace,RJ
CLI_D08FDDF1,1,0.9999987536031755,235,1,632.48,NOVO,Marketplace,SP
CLI_D0926D7C,1,0.9999987536031755,434,1,151.57,ANTIGO,Marketplace,DF
CLI_D094F94B,1,0.9999987536031755,436,1,151.97,NOVO,Marketplace,SP
CLI_D095C815,1,0.9999987536031755,264,1,118.97,NOVO,Marketplace,MG
CLI_D0968E93,1,0.9999987536031755,529,1,221.22,NOVO,Marketplace,PR
CLI_D097434A,1,0.9999987536031755,290,1,209.9,NOVO,Marketplace,SP
CLI_D0984DDE,1,0.9999987536031755,264,3,635.1,ANTIGO,Marketplace,RJ
CLI_D09BAB30,0,4.568323345512033e-06,85,5,2501.81,ANTIGO,Marketplace,SP
CLI_D0A5F69C,1,0.9999987536031755,505,1,103.51,NOVO,Marketplace,SP
CLI_D0A6B836,1,0.9999987536031755,403,1,159.04,ANTIGO,Marketplace,RJ
CLI_D0A8ECDF,1,0.9999987536031755,331,1,128.11,NOVO,Marketplace,SP
CLI_D0A99E0D,0,4.568323345512033e-06,58,3,1723.32,ANTIGO,Marketplace,GO
CLI_D0A9FD0B,1,0.9999987536031755,394,1,321.17,NOVO,Marketplace,RS
CLI_D0AA4DC5,1,0.9999987536031755,404,2,413.41999999999996,ANTIGO,Marketplace,DF
CLI_D0AE839F,0,4.568323345512033e-06,155,2,476.93999999999994,ANTIGO,Marketplace,RJ
CLI_D0B3FD9A,0,4.568323345512033e-06,32,2,135.87,ANTIGO,Marketplace,RJ
CLI_D0B50101,1,0.9999987536031755,442,1,375.0,NOVO,Marketplace,RJ
CLI_D0B7C0D0,1,0.9999987536031755,369,1,392.64,NOVO,Marketplace,SP
CLI_D0B94C82,1,0.9999987536031755,383,1,231.76,ANTIGO,Marketplace,MG
CLI_D0C16586,1,0.9999987536031755,419,1,98.97,NOVO,Marketplace,MG
CLI_D0C23279,1,0.9999987536031755,287,2,817.39,ANTIGO,Marketplace,MA
CLI_D0C24944,1,0.9999987536031755,267,1,357.3,NOVO,Marketplace,GO
CLI_D0C5CCB1,1,0.9999987536031755,428,1,292.38,NOVO,Marketplace,DF
CLI_D0C753AE,1,0.9999987536031755,370,2,610.15,ANTIGO,Marketplace,ES
CLI_D0C81AEE,1,0.9999987536031755,278,1,147.7,ANTIGO,Marketplace,RJ
CLI_D0C8D68A,1,0.9999987536031755,498,1,139.86,NOVO,Marketplace,SP
CLI_D0C8F93A,1,0.9999987536031755,382,1,135.82,NOVO,Marketplace,MG
CLI_D0CB5DBE,0,4.568323345512033e-06,43,3,1680.5,ANTIGO,Marketplace,MG
CLI_D0CC0EFE,1,0.9999987536031755,455,1,282.28,NOVO,Marketplace,DF
CLI_D0CD3232,1,0.9999987536031755,250,1,120.23,NOVO,Marketplace,SP
CLI_D0CF9B70,1,0.9999987536031755,340,1,142.41,NOVO,Marketplace,PE
CLI_D0CFF25C,1,0.9999987536031755,388,1,167.6,NOVO,Marketplace,SP
CLI_D0D2E6A5,0,4.568323345512033e-06,48,2,592.94,ANTIGO,Marketplace,SP
CLI_D0D4CACD,0,4.568323345512033e-06,72,2,332.66,ANTIGO,Marketplace,SP
CLI_D0DD7766,1,0.9999987536031755,524,1,127.88,NOVO,Marketplace,SP
CLI_D0E0688A,1,0.9999987536031755,512,1,145.5,NOVO,Marketplace,PR
CLI_D0E0D3B0,1,0.9999987536031755,411,1,203.82,NOVO,Marketplace,SP
CLI_D0E29500,1,0.9999987536031755,445,1,118.92,NOVO,Fulfillment,RJ
CLI_D0E69479,1,0.9999987536031755,362,1,154.01,NOVO,Marketplace,RS
CLI_D0E6CAB6,0,4.568323345512033e-06,7,2,612.7,ANTIGO,Marketplace,MG
CLI_D0EC56B9,1,0.9999987536031755,535,1,143.01,NOVO,Marketplace,PR
CLI_D0ED65C8,1,0.9999987536031755,525,1,78.81,NOVO,Marketplace,SP
CLI_D0F0B6A0,1,0.9999987536031755,395,2,282.94,ANTIGO,Marketplace,MT
CLI_D0F40B19,1,0.9999987536031755,502,1,100.4,NOVO,Marketplace,SC
CLI_D0F49073,1,0.9999987536031755,329,1,118.01,NOVO,Marketplace,SP
CLI_D0F4E459,1,0.9999987536031755,516,1,220.15,NOVO,Marketplace,SP
CLI_D0F4F489,1,0.9999987536031755,402,1,148.56,ANTIGO,Marketplace,RJ
CLI_D0F58E61,1,0.9999987536031755,469,1,248.41,NOVO,Marketplace,RJ
CLI_D0F6C2FD,1,0.9999987536031755,406,1,347.16,ANTIGO,Marketplace,SP
CLI_D0F72B20,0,4.568323345512033e-06,71,4,756.02,ANTIGO,Marketplace,RJ
CLI_D0F7FA21,0,4.568323345512033e-06,48,2,542.22,ANTIGO,Marketplace,RJ
CLI_D0F8E85D,1,0.9999987536031755,463,1,133.8,ANTIGO,Marketplace,RJ
CLI_D0F9FD4B,1,0.9999987536031755,268,1,128.65,NOVO,Marketplace,RJ
CLI_D0FB326D,1,0.9999987536031755,488,2,574.69,ANTIGO,Marketplace,RJ
CLI_D0FC5337,1,0.9999987536031755,391,1,161.35,ANTIGO,Marketplace,PR
CLI_D0FC5AD1,1,0.9999987536031755,488,1,213.85,NOVO,Marketplace,MG
CLI_D0FEBA87,1,0.9999987536031755,325,1,78.67,ANTIGO,Marketplace,SP
CLI_D1014D37,1,0.9999987536031755,342,1,285.62,ANTIGO,Marketplace,RS
CLI_D1054844,1,0.9999987536031755,475,1,305.65,NOVO,Marketplace,PR
CLI_D1055664,0,4.568323345512033e-06,131,3,509.78,ANTIGO,Marketplace,RJ
CLI_D1064A2E,1,0.9999987536031755,535,1,259.0,ANTIGO,Marketplace,RJ
CLI_D109FCAD,1,0.9999987536031755,444,1,144.62,NOVO,Marketplace,BA
CLI_D10A85C1,1,0.9999987536031755,395,1,249.51,NOVO,Marketplace,PR
CLI_D10CD37D,1,0.9999987536031755,525,1,310.68,NOVO,Marketplace,SP
CLI_D10FA8EB,0,4.568323345512033e-06,6,4,852.38,ANTIGO,Marketplace,AL
CLI_D110A382,1,0.9999987536031755,291,1,190.24,ANTIGO,Marketplace,SP
CLI_D1159F71,1,0.9999987536031755,420,1,76.93,NOVO,Marketplace,RJ
CLI_D115A7B9,1,0.9999987536031755,526,1,204.9,NOVO,Marketplace,MS
CLI_D1197915,0,4.568323345512033e-06,44,2,626.33,ANTIGO,Marketplace,RJ
CLI_D11ABEF8,0,4.568323345512033e-06,107,4,1302.92,ANTIGO,Marketplace,SP
CLI_D11C78C4,1,0.9999987536031755,475,1,103.36,NOVO,Marketplace,SP
CLI_D12068C9,1,0.9999987536031755,509,1,110.42,NOVO,Marketplace,SP
CLI_D1223941,1,0.9999987536031755,333,1,222.53,NOVO,Marketplace,SC
CLI_D122B7CB,1,0.9999987536031755,342,3,544.3,ANTIGO,Marketplace,RJ
CLI_D122EFCB,1,0.9999987536031755,447,1,155.71,ANTIGO,Marketplace,BA
CLI_D1231D29,1,0.9999987536031755,358,1,83.6,NOVO,Fulfillment,RJ
CLI_D1264A0A,1,0.9999987536031755,419,1,437.42,ANTIGO,Marketplace,SP
CLI_D1278E46,1,0.9999987536031755,402,1,132.86,NOVO,Marketplace,RJ
CLI_D12C1047,1,0.9999987536031755,529,1,217.45,ANTIGO,Marketplace,CE
CLI_D12C5166,1,0.9999987536031755,337,1,218.85,NOVO,Marketplace,DF
CLI_D12E30ED,1,0.9999987536031755,302,1,288.8,ANTIGO,Marketplace,SP
CLI_D12FFA3F,1,0.9999987536031755,480,1,258.8,ANTIGO,Marketplace,SP
CLI_D1307F46,1,0.9999987536031755,338,3,419.24,ANTIGO,Marketplace,SP
CLI_D1315E12,1,0.9999987536031755,490,1,254.9,ANTIGO,Marketplace,SP
CLI_D1342484,1,0.9999987536031755,507,1,207.2,ANTIGO,Marketplace,SC
CLI_D134E8B4,1,0.9999987536031755,359,1,153.41,NOVO,Fulfillment,MS
CLI_D136C9F3,0,4.568323345512033e-06,56,3,413.43,ANTIGO,Marketplace,SP
CLI_D13BCCB6,0,4.568323345512033e-06,41,3,393.86,ANTIGO,Marketplace,SP
CLI_D13C8877,0,4.568323345512033e-06,81,2,490.75,ANTIGO,Marketplace,RJ
CLI_D142BF79,1,0.9999987536031755,220,1,101.65,NOVO,Marketplace,SP
CLI_D145172F,0,4.568323345512033e-06,35,3,2559.4300000000003,ANTIGO,Marketplace,RS
CLI_D1473CD0,1,0.9999987536031755,417,1,91.91,NOVO,Marketplace,PA
CLI_D148E5F3,1,0.9999987536031755,534,1,119.18,ANTIGO,Marketplace,PA
CLI_D149A866,1,0.9999987536031755,409,1,296.8,ANTIGO,Marketplace,RJ
CLI_D1507CA7,1,0.9999987536031755,359,2,265.15999999999997,ANTIGO,Marketplace,MG
CLI_D1532405,1,0.9999987536031755,437,1,158.6,NOVO,Marketplace,SP
CLI_D153C9B4,1,0.9999987536031755,330,1,31.69,NOVO,Marketplace,SP
CLI_D1574AE9,1,0.9999987536031755,414,1,127.2,ANTIGO,Marketplace,SP
CLI_D1585A9B,1,0.9999987536031755,417,1,133.97,NOVO,Marketplace,MG
CLI_D15A03B3,1,0.9999987536031755,502,1,130.25,ANTIGO,Marketplace,RJ
CLI_D15A4586,1,0.9999987536031755,342,1,217.8,ANTIGO,Marketplace,SP
CLI_D15B67F3,1,0.9999987536031755,345,1,161.35,NOVO,Marketplace,PR
CLI_D15BF852,0,4.568323345512033e-06,107,2,450.02000000000004,ANTIGO,Marketplace,RJ
CLI_D15D2C74,0,4.568323345512033e-06,139,6,1568.18,ANTIGO,Marketplace,RJ
CLI_D15D4D71,0,4.568323345512033e-06,108,2,433.95,ANTIGO,Marketplace,MG
CLI_D16598E9,1,0.9999987536031755,486,1,144.7,NOVO,Marketplace,MG
CLI_D16689EB,1,0.9999987536031755,533,1,255.08,ANTIGO,Marketplace,BA
CLI_D168D341,0,4.568323345512033e-06,40,2,457.64,ANTIGO,Marketplace,RJ
CLI_D16CA7BC,1,0.9999987536031755,460,1,127.88,ANTIGO,Marketplace,RJ
CLI_D16F84D4,1,0.9999987536031755,286,2,779.12,ANTIGO,Marketplace,RJ
CLI_D173AE89,0,4.568323345512033e-06,107,2,419.4,ANTIGO,Marketplace,MT
CLI_D173EFBB,1,0.9999987536031755,433,1,88.6,ANTIGO,Fulfillment,RJ
CLI_D17422DA,1,0.9999987536031755,419,1,246.42,NOVO,Marketplace,RJ
CLI_D17499C3,1,0.9999987536031755,410,1,295.99,ANTIGO,Marketplace,PR
CLI_D174F6DE,1,0.9999987536031755,525,1,134.38,ANTIGO,Marketplace,SP
CLI_D17652B3,1,0.9999987536031755,291,2,321.1,ANTIGO,Marketplace,BA
CLI_D17838E4,1,0.9999987536031755,298,1,99.94,NOVO,Marketplace,SP
CLI_D178C32B,0,4.568323345512033e-06,32,2,444.57000000000005,ANTIGO,Marketplace,PR
CLI_D17B81B3,1,0.9999987536031755,455,1,127.88,NOVO,Marketplace,RJ
CLI_D17BB23F,1,0.9999987536031755,444,1,89.91,NOVO,Marketplace,ES
CLI_D182FBB7,1,0.9999987536031755,338,2,499.78,ANTIGO,Marketplace,PR
CLI_D189AFB7,1,0.9999987536031755,243,1,306.82,NOVO,Marketplace,RJ
CLI_D18AC116,1,0.9999987536031755,498,1,69.93,NOVO,Marketplace,SC
CLI_D18D6B8D,1,0.9999987536031755,473,1,120.76,NOVO,Marketplace,MG
CLI_D1916CB3,1,0.9999987536031755,328,1,118.64,ANTIGO,Marketplace,RJ
CLI_D191A3DC,1,0.9999987536031755,266,1,124.9,NOVO,Marketplace,MS
CLI_D1943819,0,4.568323345512033e-06,33,7,2114.15,ANTIGO,Marketplace,PI
CLI_D1948C4C,1,0.9999987536031755,404,2,212.3,NOVO,Marketplace,RJ
CLI_D195CA3C,1,0.9999987536031755,259,1,200.99,NOVO,Marketplace,PR
CLI_D199B504,1,0.9999987536031755,498,1,139.86,NOVO,Marketplace,RJ
CLI_D19C144B,1,0.9999987536031755,458,1,350.82,NOVO,Marketplace,MG
CLI_D19D0F24,1,0.9999987536031755,404,1,288.8,ANTIGO,Marketplace,SP
CLI_D19F3877,1,0.9999987536031755,340,1,76.53,ANTIGO,Marketplace,ES
CLI_D1A29D71,1,0.9999987536031755,263,1,279.0,NOVO,Marketplace,SP
CLI_D1A2E084,1,0.9999987536031755,525,1,71.52,ANTIGO,Marketplace,RJ
CLI_D1A45133,1,0.9999987536031755,428,1,303.5,NOVO,Marketplace,DF
CLI_D1A588BB,1,0.9999987536031755,281,1,518.0,NOVO,Marketplace,SP
CLI_D1AA453A,0,4.568323345512033e-06,52,3,325.83,ANTIGO,Marketplace,SP
CLI_D1AC5CBD,1,0.9999987536031755,323,1,151.71,NOVO,Marketplace,SP
CLI_D1AD32D5,1,0.9999987536031755,403,2,416.25,ANTIGO,Marketplace,MG
CLI_D1AD6E9D,0,4.568323345512033e-06,83,4,802.04,ANTIGO,Marketplace,PR
CLI_D1AD9A95,1,0.9999987536031755,454,1,210.46,ANTIGO,Marketplace,RS
CLI_D1B132BF,1,0.9999987536031755,224,1,57.01,NOVO,Marketplace,SP
CLI_D1B19060,0,4.568323345512033e-06,32,2,463.46000000000004,ANTIGO,Marketplace,SP
CLI_D1B1BC36,1,0.9999987536031755,249,1,180.52,ANTIGO,Marketplace,SP
CLI_D1B22404,0,4.568323345512033e-06,161,2,294.03,ANTIGO,Marketplace,SP
CLI_D1B33FF4,1,0.9999987536031755,341,2,148.56,ANTIGO,Marketplace,MG
CLI_D1B3B078,1,0.9999987536031755,415,1,567.3,NOVO,Marketplace,PR
CLI_D1B79729,0,4.568323345512033e-06,179,3,1046.07,ANTIGO,Marketplace,MG
CLI_D1B86634,1,0.9999987536031755,544,1,129.11,NOVO,Marketplace,SP
CLI_D1BA0E67,0,4.568323345512033e-06,40,5,3527.53,ANTIGO,Marketplace,RJ
CLI_D1BAAF59,1,0.9999987536031755,392,1,318.87,NOVO,Marketplace,PR
CLI_D1BC75E4,1,0.9999987536031755,416,1,308.76,ANTIGO,Marketplace,GO
CLI_D1BD0275,1,0.9999987536031755,302,1,208.82,NOVO,Marketplace,SP
CLI_D1BD84F6,1,0.9999987536031755,339,1,298.84,NOVO,Marketplace,SP
CLI_D1C61C2A,1,0.9999987536031755,436,1,215.92,NOVO,Fulfillment,SP
CLI_D1CB4152,1,0.9999987536031755,402,4,1478.89,ANTIGO,Marketplace,RJ
CLI_D1CB865F,1,0.9999987536031755,319,1,231.33,NOVO,Marketplace,SP
CLI_D1CFBB4A,0,4.568323345512033e-06,140,2,399.47,ANTIGO,Marketplace,BA
CLI_D1D3D577,1,0.9999987536031755,261,1,315.62,ANTIGO,Marketplace,BA
CLI_D1D5855B,1,0.9999987536031755,403,3,727.53,ANTIGO,Marketplace,SP
CLI_D1D75970,1,0.9999987536031755,398,1,150.19,NOVO,Marketplace,PR
CLI_D1DBDD5A,1,0.9999987536031755,268,1,132.72,NOVO,Marketplace,RJ
CLI_D1DE2874,1,0.9999987536031755,334,1,233.1,ANTIGO,Marketplace,PR
CLI_D1DED38E,1,0.9999987536031755,417,1,688.54,NOVO,Marketplace,RS
CLI_D1E065AB,1,0.9999987536031755,326,1,432.2,NOVO,Marketplace,PR
CLI_D1E28D0E,1,0.9999987536031755,281,2,516.24,ANTIGO,Marketplace,SP
CLI_D1E6A793,1,0.9999987536031755,286,1,368.84,NOVO,Marketplace,RJ
CLI_D1E6F24E,1,0.9999987536031755,322,1,307.83,NOVO,Marketplace,SP
CLI_D1E7E291,1,0.9999987536031755,291,1,207.2,NOVO,Marketplace,RJ
CLI_D1E7ECFB,1,0.9999987536031755,473,1,230.32,ANTIGO,Marketplace,SP
CLI_D1EA4280,1,0.9999987536031755,498,1,69.93,ANTIGO,Marketplace,SP
CLI_D1EA4E90,0,4.568323345512033e-06,176,2,354.3,ANTIGO,Marketplace,SP
CLI_D1ECAA4B,1,0.9999987536031755,546,1,214.52,NOVO,Marketplace,RJ
CLI_D1F1DFF6,1,0.9999987536031755,436,1,133.8,ANTIGO,Marketplace,SP
CLI_D1F29D9F,1,0.9999987536031755,291,1,114.41,NOVO,Marketplace,SE
CLI_D1F608FE,0,4.568323345512033e-06,216,3,639.3,ANTIGO,Marketplace,RJ
CLI_D1F6D4ED,1,0.9999987536031755,419,1,127.62,ANTIGO,Marketplace,SP
CLI_D1F7AB57,0,4.568323345512033e-06,207,2,484.52000000000004,ANTIGO,Marketplace,DF
CLI_D1F7D4A7,0,4.568323345512033e-06,14,7,2266.2999999999997,ANTIGO,Marketplace,SP
CLI_D1F8A180,1,0.9999987536031755,314,1,220.15,NOVO,Marketplace,SP
CLI_D1F9634C,0,4.568323345512033e-06,75,2,224.79000000000002,ANTIGO,Marketplace,RS
CLI_D1FAE637,1,0.9999987536031755,467,1,148.37,NOVO,Marketplace,SP
CLI_D1FC7817,1,0.9999987536031755,285,1,128.19,NOVO,Marketplace,SP
CLI_D201E6CA,1,0.9999987536031755,511,1,261.71,NOVO,Marketplace,SP
CLI_D2035B50,1,0.9999987536031755,388,1,167.6,NOVO,Marketplace,SP
CLI_D205DB51,1,0.9999987536031755,508,1,139.9,NOVO,Marketplace,RJ
CLI_D208EC61,1,0.9999987536031755,328,1,99.81,NOVO,Marketplace,DF
CLI_D20B9DC4,1,0.9999987536031755,394,1,122.74,NOVO,Marketplace,SC
CLI_D20D4888,1,0.9999987536031755,330,1,286.08,NOVO,Marketplace,AC
CLI_D20D5526,1,0.9999987536031755,265,1,269.0,NOVO,Marketplace,RJ
CLI_D20DBE22,1,0.9999987536031755,474,1,167.6,NOVO,Marketplace,RJ
CLI_D20E186C,1,0.9999987536031755,402,1,119.93,NOVO,Marketplace,SP
CLI_D20F629C,1,0.9999987536031755,335,1,159.9,NOVO,Marketplace,SP
CLI_D21203D3,0,4.568323345512033e-06,140,3,588.78,ANTIGO,Marketplace,RJ
CLI_D212F22C,1,0.9999987536031755,545,1,323.99,NOVO,Marketplace,PR
CLI_D2134978,0,4.568323345512033e-06,95,2,664.3199999999999,ANTIGO,Marketplace,RJ
CLI_D216301A,1,0.9999987536031755,408,1,150.01,NOVO,Marketplace,RJ
CLI_D2172550,1,0.9999987536031755,258,1,78.63,ANTIGO,Marketplace,RJ
CLI_D2178DC2,1,0.9999987536031755,498,1,69.93,ANTIGO,Marketplace,BA
CLI_D21DC8AF,1,0.9999987536031755,434,1,167.93,NOVO,Marketplace,SP
CLI_D21FAFB7,0,4.568323345512033e-06,42,4,1520.89,ANTIGO,Marketplace,BA
CLI_D2223449,1,0.9999987536031755,343,1,217.8,ANTIGO,Marketplace,SP
CLI_D2228772,1,0.9999987536031755,534,1,297.45,ANTIGO,Marketplace,CE
CLI_D222F84D,0,4.568323345512033e-06,180,2,536.8199999999999,ANTIGO,Marketplace,SP
CLI_D223BC49,1,0.9999987536031755,330,1,259.0,NOVO,Marketplace,SP
CLI_D226AA16,0,4.568323345512033e-06,81,2,285.19,ANTIGO,Marketplace,RJ
CLI_D233C0A9,1,0.9999987536031755,515,1,305.66,NOVO,Marketplace,SP
CLI_D2344FF2,1,0.9999987536031755,415,1,225.98,ANTIGO,Marketplace,RS
CLI_D237BA7D,1,0.9999987536031755,409,2,523.8,NOVO,Marketplace,RS
CLI_D237C4CC,1,0.9999987536031755,421,1,147.63,ANTIGO,Marketplace,DF
CLI_D23A727C,0,4.568323345512033e-06,129,2,731.11,ANTIGO,Marketplace,AM
CLI_D2473C68,1,0.9999987536031755,302,1,171.87,NOVO,Marketplace,AL
CLI_D2479893,1,0.9999987536031755,403,1,135.85,NOVO,Marketplace,RJ
CLI_D24B44D9,0,4.568323345512033e-06,100,3,559.07,ANTIGO,Marketplace,CE
CLI_D24B91A1,1,0.9999987536031755,459,1,389.3,NOVO,Marketplace,SP
CLI_D24C51A2,1,0.9999987536031755,531,1,158.78,NOVO,Marketplace,SP
CLI_D24CFAE6,1,0.9999987536031755,407,1,287.9,NOVO,Fulfillment,BA
CLI_D24EF1CD,1,0.9999987536031755,252,1,299.0,NOVO,Marketplace,SP
CLI_D25114C3,1,0.9999987536031755,417,2,282.15999999999997,ANTIGO,Marketplace,SC
CLI_D252D0C0,1,0.9999987536031755,416,1,268.92,ANTIGO,Marketplace,SP
CLI_D255346B,0,4.568323345512033e-06,60,7,2654.1099999999997,ANTIGO,Marketplace,RJ
CLI_D25666CF,0,4.568323345512033e-06,95,3,948.61,ANTIGO,Marketplace,AC
CLI_D256F318,0,4.568323345512033e-06,62,2,260.65,ANTIGO,Marketplace,RJ
CLI_D257AA0C,1,0.9999987536031755,402,2,327.03,ANTIGO,Marketplace,MG
CLI_D257D0CA,1,0.9999987536031755,498,1,69.93,NOVO,Marketplace,ES
CLI_D259BA72,1,0.9999987536031755,533,1,134.18,NOVO,Marketplace,RN
CLI_D25D495F,1,0.9999987536031755,225,1,306.41,NOVO,Marketplace,MG
CLI_D2619103,1,0.9999987536031755,366,1,535.44,NOVO,Marketplace,MA
CLI_D2653A5B,1,0.9999987536031755,426,1,321.14,ANTIGO,Marketplace,RJ
CLI_D26718D8,1,0.9999987536031755,461,1,108.91,NOVO,Marketplace,SP
CLI_D267604C,1,0.9999987536031755,536,1,976.0,ANTIGO,Marketplace,SP
CLI_D269AB2E,1,0.9999987536031755,384,1,337.9,NOVO,Marketplace,RS
CLI_D26A3733,0,4.568323345512033e-06,216,2,516.61,ANTIGO,Marketplace,SP
CLI_D26E6664,0,4.568323345512033e-06,32,6,1467.72,ANTIGO,Marketplace,SP
CLI_D26EB340,1,0.9999987536031755,401,1,134.55,NOVO,Marketplace,MG
CLI_D2711583,1,0.9999987536031755,360,1,178.74,ANTIGO,Marketplace,SP
CLI_D2756A81,0,4.568323345512033e-06,47,7,551.44,ANTIGO,Marketplace,MS
